"author","title","time","numberComments","numberofWords","CurrentAffairs","Education","Music","Philosophy","PoliticalScience","Science","History","Law","Games","Books","FoodandDrink","DataSource","WebTech"
"Tyler Cowen","Why was El Bulli losing so much money?",2010-02-13,1,271,0,0,0,0,0,0,0,0,0,0,1,0,0
"Tyler Cowen","Assorted links",2010-02-13,NA,45,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","Health insurance and mortality follow-up",2010-02-13,2,368,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","America\u2019s best BBQ?",2010-02-13,1,196,0,0,0,0,0,0,0,0,0,0,1,0,0
"Tyler Cowen","Less is more?",2010-02-14,NA,200,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","What are the most borrowed books from UK libraries?",2010-02-14,NA,185,0,0,0,0,0,0,0,0,0,1,0,1,0
"Tyler Cowen","Assorted links",2010-02-14,NA,48,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","What happens when you get drunk?",2010-02-14,1,272,0,0,0,0,0,1,0,0,0,0,1,0,0
"Tyler Cowen","Charlie Brooker on eBooks",2010-02-15,NA,133,0,0,0,0,0,0,0,0,0,1,0,0,1
"Tyler Cowen","Ferran Adri\xc3\xa0 confuses us",2010-02-15,NA,102,1,0,0,0,0,0,0,0,0,0,1,0,0
"Tyler Cowen","Assorted links",2010-02-15,NA,49,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","Joel Mokyr on living standards during the Industrial Revolution",2010-02-15,1,188,0,0,0,0,0,0,1,0,0,1,0,1,0
"Tyler Cowen","From the comments (at EconLog)",2010-02-15,2,175,0,0,0,1,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Mustafa Maluka, South African painter",2010-02-15,NA,34,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Markets in everything, adverse selection edition",2010-02-16,1,168,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Why is there so much falling in top-level figure skating?",2010-02-16,1,104,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2010-02-16,1,62,0,0,0,0,0,0,0,0,0,0,0,0,1
"Alex Tabarrok","Was Alaska a Good Buy?",2010-02-16,2,411,0,0,0,0,0,0,1,0,0,0,0,0,0
"Tyler Cowen","How to avoid stale or sour milk: large vs. small containers",2010-02-16,2,301,0,0,0,0,0,0,0,0,0,0,1,0,0
"Tyler Cowen","*The Rational Optimist*, the new Matt Ridley book",2010-02-16,NA,177,0,0,0,1,0,0,1,0,0,1,0,0,0
"Alex Tabarrok","The Dangers of Common Knowledge",2010-02-17,1,200,0,1,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2010-02-17,1,74,0,0,0,0,0,0,0,0,0,0,0,0,1
"Alex Tabarrok","Ebert\u2019s Voice",2010-02-17,NA,276,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Is there a case for a VAT?",2010-02-17,6,425,0,0,0,0,1,0,0,0,0,0,0,0,0
"Tyler Cowen","Is health insurance good for you?",2010-02-17,1,435,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Sentences to ponder",2010-02-18,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Where are the good Scandinavian figure skaters?",2010-02-18,2,213,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2010-02-18,NA,82,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","Haiti fact of the day",2010-02-18,NA,121,1,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","Stata Data Repository",2010-02-18,NA,107,0,0,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","Is the systemic risk council on its way?",2010-02-18,NA,233,1,0,0,0,1,0,0,0,0,0,0,0,0
"Alex Tabarrok","Revisiting Simon-Ehrlich",2010-02-19,1,480,0,0,0,0,0,1,0,0,0,0,0,1,0
"Tyler Cowen","Alan Stockman passes away at 58",2010-02-19,NA,94,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Are wage and price controls a solution for Greece?",2010-02-19,1,193,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Grenada, West Indies bleg",2010-02-19,NA,30,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","Publish Referee Reports?",2010-02-19,2,346,0,1,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","New Zealand and the VAT and the critics",2010-02-19,2,95,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Sources of funding for Nobel Prize work",2010-02-21,NA,210,0,0,0,0,0,1,0,0,0,0,0,1,0
"Tyler Cowen","Assorted links",2010-02-21,NA,66,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","Sweden, Medicare, and what really matters",2010-02-21,2,224,0,0,0,0,0,0,0,0,0,0,0,1,0
"Alex Tabarrok","Alcohol Poisoning",2010-02-21,1,188,0,0,0,0,0,0,1,0,0,0,1,0,0
"Tyler Cowen","The One Day a Week Restaurant",2010-02-22,2,161,0,0,0,0,0,0,0,0,0,0,1,0,0
"Tyler Cowen","Ezra Klein summarizes the new health care push",2010-02-22,2,155,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","\u201cThree good books\u201d",2010-02-22,NA,165,0,0,0,0,0,0,0,0,0,1,0,0,0
"Tyler Cowen","Price controls for insurance companies",2010-02-22,1,150,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2010-02-22,NA,72,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","The New Yorker profiles Paul Krugman",2010-02-22,1,379,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Formaldehyde",2010-02-22,NA,220,0,0,0,0,0,1,1,0,0,1,0,0,0
"Tyler Cowen","The laws of New York City (not from *The Onion*)",2010-02-23,1,109,0,0,0,0,0,0,0,1,0,0,1,0,0
"Tyler Cowen","Do imperatives in the past tense exist?",2010-02-23,1,146,0,1,0,0,0,0,0,0,0,0,1,0,0
"Tyler Cowen","Assorted links",2010-02-23,NA,53,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","What happened in the shadow banking market?",2010-02-23,1,437,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","Dominance Displays",2010-02-23,2,32,0,0,0,0,1,1,0,0,0,0,0,0,0
"Tyler Cowen","Germany and Greece",2010-02-23,1,195,1,0,0,0,0,0,1,0,0,1,0,0,0
"Tyler Cowen","*The New Yorker* writes up Peter Chang and *China Star*",2010-02-24,1,186,0,0,0,0,0,0,0,0,0,0,1,0,0
"Tyler Cowen","Lots of assorted links today, the world has been busy",2010-02-24,NA,58,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","Sentences to ponder",2010-02-24,NA,34,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Haiti fact of the day",2010-02-24,NA,66,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","The culture that is Japan",2010-02-24,NA,123,0,0,0,0,0,1,0,0,0,0,1,0,0
"Tyler Cowen","The rice fields of Japan",2010-02-24,NA,28,0,0,0,0,0,0,0,0,0,0,1,0,0
"Tyler Cowen","Assorted links",2010-02-24,1,81,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","*Reputation and Power*, a new theory of the FDA",2010-02-24,NA,366,0,0,0,0,1,0,0,1,0,1,0,0,0
"Tyler Cowen","More assorted links",2010-02-25,NA,59,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","Jamie Lawrence\u2019s principles for judging books",2010-02-25,1,196,0,1,0,0,0,1,0,0,0,1,0,0,0
"Tyler Cowen","The economics of placebos for self-remitting diseases",2010-02-25,NA,302,0,1,0,0,0,1,0,0,0,0,0,0,0
"Alex Tabarrok","Behavioral Economics in Song",2010-02-25,NA,161,0,0,1,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","What is theft?",2010-02-25,1,66,0,0,0,1,0,0,0,1,0,0,0,0,0
"Alex Tabarrok","Assorted Links",2010-02-25,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","Evidence for Hell Freezing Over",2010-02-26,NA,26,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Claims about China which I had not heard before",2010-02-26,NA,214,0,0,0,0,0,0,0,0,0,0,0,1,0
"Alex Tabarrok","Insiders, Outsiders and Unemployment",2010-02-26,4,373,0,0,0,0,0,0,0,1,0,0,0,1,0
"Tyler Cowen","Assorted links",2010-02-26,NA,54,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","How have previous currency unions dissolved?",2010-02-26,NA,351,0,0,0,0,1,0,1,0,0,0,0,0,0
"Tyler Cowen","Concepci\xf3n, Chile",2010-02-27,1,161,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","The elasticity of natural disaster deaths with respect to income",2010-02-27,NA,107,1,0,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","Assorted links",2010-02-27,1,59,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","Pre-existing conditions",2010-02-27,2,513,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","Jonathan Rauch on the Ryan plan",2010-02-28,NA,105,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2010-02-28,NA,39,0,0,0,0,0,0,0,0,0,0,0,0,1
"Alex Tabarrok","The High Cost of Free TV",2010-02-28,4,154,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Hypotheses about durable unemployment: just-in-time hiring",2010-02-28,NA,100,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","A reader\u2019s question",2010-02-28,NA,49,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Message for *The Atlantic*",2010-03-01,1,47,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","African poverty is falling",2010-03-01,3,312,1,0,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","Assorted links",2010-03-01,NA,52,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","Sentences to ponder",2010-03-01,NA,75,1,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","Super-K",2010-03-01,1,68,0,0,0,0,0,1,0,0,0,0,0,0,0
"Tyler Cowen","The pre-existing conditions of Nicole Kidman",2010-03-01,NA,297,0,0,0,0,0,0,0,0,0,1,0,0,0
"Tyler Cowen","Claims that some people find very interesting",2010-03-01,1,175,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Questions that are rarely asked",2010-03-02,3,57,0,0,0,0,0,1,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2010-03-02,1,45,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","Predictions about Yemen",2010-03-02,NA,79,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Speculative thoughts on shadow banking and the fiscal deficit",2010-03-02,1,178,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","This is Chile, not Haiti",2010-03-02,1,326,1,1,0,0,1,0,0,0,0,0,0,0,0
"Tyler Cowen","Markets in everything the culture that is Japan",2010-03-03,NA,61,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2010-03-03,1,73,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","Paul Krugman on Chile",2010-03-03,2,271,0,0,0,0,0,0,1,0,0,0,0,0,0
"Alex Tabarrok","The Philosophical Cow",2010-03-03,3,254,0,0,0,1,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Diane Ravitch turns on school choice and testing",2010-03-03,2,296,0,1,0,0,0,0,0,0,0,1,0,0,0
"Tyler Cowen","The auction begins",2010-03-04,NA,33,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2010-03-04,NA,48,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","Test your moral intuitions, Kunming edition",2010-03-04,NA,251,0,0,0,1,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Los Angeles fact of the day",2010-03-04,NA,67,0,0,0,0,0,0,0,1,0,0,0,1,0
"Tyler Cowen","Counterintuitive stories",2010-03-04,1,121,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Sentences to ponder",2010-03-04,1,67,1,0,0,0,1,0,0,1,0,0,0,0,0
"Tyler Cowen","Assorted links",2010-03-05,1,58,0,0,0,0,0,0,0,0,0,0,0,0,1
"Alex Tabarrok","Department of Yikes",2010-03-05,4,185,0,0,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","Much cheaper, almost as good",2010-03-05,NA,212,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Markets in everything",2010-03-05,NA,61,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","What I\u2019ve been reading",2010-03-05,NA,257,0,0,0,0,0,0,0,0,0,1,0,0,0
"Tyler Cowen","Ezra Klein interviews Paul Ryan",2010-03-05,NA,90,0,0,0,0,1,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2010-03-06,NA,62,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","Theory of optimal punishment, Stanley Kubrick edition",2010-03-06,1,103,0,1,1,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","More good news about Africa",2010-03-06,NA,97,0,0,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","My favorite things Grenada",2010-03-06,NA,213,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2010-03-07,1,45,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","The culture that is Italy",2010-03-07,NA,60,0,0,0,0,0,0,0,1,0,0,1,0,0
"Tyler Cowen","Problems with Haitian land rights: nowhere to call home",2010-03-07,NA,316,1,0,0,0,0,0,0,1,0,0,0,0,0
"Tyler Cowen","What the brain values vs. what you wish to buy",2010-03-07,NA,213,0,0,0,0,0,1,0,0,0,0,0,0,0
"Tyler Cowen","The economy in Grenada",2010-03-08,NA,297,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2010-03-08,NA,51,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","Sentences to ponder",2010-03-08,NA,77,1,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","Perkins versus Promise Academy Charter School",2010-03-08,1,382,0,1,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Academic wage stickiness",2010-03-08,NA,71,0,1,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","*Country Driving*",2010-03-08,NA,304,0,1,0,0,0,0,0,0,0,1,0,0,0
"Tyler Cowen","Mistakes in Grenada",2010-03-09,NA,88,0,0,1,0,1,0,0,0,0,0,0,0,0
"Tyler Cowen","Grenada is expensive",2010-03-09,NA,193,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2010-03-09,1,53,0,0,0,0,0,0,0,0,0,0,0,0,1
"Alex Tabarrok","Invest in People with Income Contingent Loans",2010-03-09,2,587,0,1,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Grenada notes",2010-03-09,NA,181,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Why do people ask questions at public events?",2010-03-10,3,258,0,1,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Multiple equilibria Potemkin village economic stimulus of the day",2010-03-10,NA,74,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Request for requests",2010-03-10,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Can all European countries be like Germany?",2010-03-10,1,256,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2010-03-10,NA,52,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","The role of the blogosphere",2010-03-10,NA,104,0,0,0,0,0,1,0,0,0,0,0,0,0
"Tyler Cowen","Markets in everything",2010-03-10,NA,47,0,1,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Important sentences",2010-03-11,1,34,0,0,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","Lexington, Kentucky bleg",2010-03-11,3,20,0,0,0,0,0,0,0,0,0,0,1,0,0
"Alex Tabarrok","What I\u2019ve been listening to",2010-03-11,1,36,0,0,1,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2010-03-11,NA,64,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","Update on Austro-Chinese business cycle theory",2010-03-11,NA,216,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","If you could know only one statistic about an alien civilization",2010-03-11,5,128,0,0,0,0,0,0,0,0,1,0,0,0,0
"Tyler Cowen","Markets in everything, eight unconventional ways to be buried",2010-03-11,NA,170,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","More assorted links",2010-03-12,1,19,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","What Ludwig von Mises really thought about economic policy",2010-03-12,NA,162,0,0,0,0,0,0,1,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2010-03-12,NA,55,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","Are economics students happier?  One estimation from Germany",2010-03-12,NA,203,0,1,0,0,0,0,0,0,0,0,0,1,0
"Alex Tabarrok","The Mystery of Sudden Acceleration",2010-03-12,3,227,0,0,0,0,0,0,0,1,0,0,0,1,0
"Tyler Cowen","Facts and figures about Greece",2010-03-12,NA,253,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Henry Farrell on a European Monetary Fund",2010-03-12,NA,209,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Markets in everything",2010-03-13,NA,82,0,0,0,1,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2010-03-13,NA,39,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","Assorted links",2010-03-13,NA,71,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","Heinz Stahlschmidt passes away at 92",2010-03-13,NA,128,0,0,0,0,0,0,1,0,0,0,0,0,0
"Tyler Cowen","My favorite short stories",2010-03-13,1,186,0,0,0,0,0,0,0,0,0,1,0,0,0
"Tyler Cowen","The strangest sentence John de Palma read yesterday",2010-03-14,NA,62,0,0,0,0,0,1,0,0,0,0,0,0,0
"Alex Tabarrok","A daylight savings time confession",2010-03-14,4,98,1,1,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","The economics of managed care",2010-03-14,2,724,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","The Economics of Sainthood",2010-03-14,1,160,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Scott Sumner on Pop Internationalism",2010-03-15,NA,25,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2010-03-15,1,69,0,0,0,0,0,0,0,0,0,0,0,0,1
"Alex Tabarrok","Assorted Links",2010-03-15,1,177,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","One of the best ways to help Haiti: modify FCPA",2010-03-15,NA,132,0,0,0,0,0,0,0,1,0,0,0,0,0
"Tyler Cowen","Where should you wish to visit in a hurry?",2010-03-15,2,264,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","What I\u2019ve been reading",2010-03-15,1,172,0,0,0,0,0,0,0,0,0,1,0,0,0
"Tyler Cowen","Measuring Hayek\u2019s citation count",2010-03-16,2,131,0,0,0,0,0,0,1,0,0,0,0,0,1
"Tyler Cowen","Small steps toward a better world",2010-03-16,NA,119,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2010-03-16,NA,77,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","Markets in everything: opera for babies",2010-03-16,NA,278,0,1,1,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","*Slapped by the Invisible Hand*",2010-03-16,1,120,0,0,0,0,0,0,0,0,0,1,0,0,0
"Tyler Cowen","Books which have influenced me most",2010-03-16,4,480,0,0,0,0,0,0,0,0,0,1,0,0,0
"Tyler Cowen","China fact of the day",2010-03-17,1,150,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","Temporary Marriage in Shiite Islam",2010-03-17,6,154,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2010-03-17,2,45,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","Sentences to ponder",2010-03-17,NA,108,1,0,0,0,0,0,0,1,0,0,0,0,0
"Tyler Cowen","*The Big Short*, by Michael Lewis",2010-03-17,NA,120,1,0,0,0,0,0,0,0,0,1,0,0,0
"Tyler Cowen","Why did it take so long for humans to have the Industrial Revolution?",2010-03-17,2,350,0,0,0,0,0,0,1,0,0,0,0,0,0
"Tyler Cowen","Good sentences",2010-03-18,1,50,0,0,0,0,0,1,0,0,1,0,0,0,0
"Tyler Cowen","Assorted links about influential books",2010-03-18,2,63,0,0,0,0,0,0,0,0,0,1,0,0,1
"Alex Tabarrok","See the Tragedy of the Commons",2010-03-18,3,766,0,0,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","The Harvard thesis that everyone is talking about",2010-03-18,2,18,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","How much of the world is in a liquidity trap?",2010-03-18,NA,459,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2010-03-18,NA,44,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","My review of the new edition of van Gogh\u2019s letters",2010-03-19,NA,667,0,0,0,0,0,0,1,0,0,1,0,0,0
"Tyler Cowen","Assorted links",2010-03-19,NA,112,0,0,0,0,0,0,0,0,0,0,0,0,1
"Alex Tabarrok","Fairtest",2010-03-19,6,127,0,1,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","Why do people use missed connections ads?",2010-03-19,1,193,0,1,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2010-03-20,NA,57,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","How to improve the bill",2010-03-20,NA,110,0,0,0,0,0,0,0,1,0,0,0,0,0
"Alex Tabarrok","Assorted Links",2010-03-20,NA,57,0,1,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Questions that are rarely asked: why so many retired cops?",2010-03-20,1,238,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","The Rousseauian exodus",2010-03-20,NA,183,1,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","Solar Furnace",2010-03-21,1,66,0,0,0,0,0,1,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2010-03-21,NA,60,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","Markets in everything vending machines in everything",2010-03-21,NA,85,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Michael Clemens on the Millennium Village project",2010-03-21,NA,281,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Fixed price markets in everything",2010-03-21,NA,153,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Strategies of (unintended) precommitment",2010-03-22,1,181,1,0,0,0,0,0,0,1,0,0,0,0,0
"Tyler Cowen","Can this be true?",2010-03-22,1,128,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2010-03-22,NA,60,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","The health care bill",2010-03-22,2,88,1,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","The Meaning of Statistical Significance",2010-03-22,3,465,0,0,0,0,0,1,0,0,0,0,0,0,0
"Tyler Cowen","I worry about this",2010-03-22,1,170,1,0,0,0,0,1,0,0,0,0,0,0,0
"Tyler Cowen","Law and order in the world\u2019s newest city",2010-03-23,NA,146,1,0,0,0,0,0,0,1,0,0,0,0,0
"Tyler Cowen","Bloggingheads with Glenn Loury and Sendil Mullainathan",2010-03-23,NA,28,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","How the bill will evolve",2010-03-23,2,517,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","The Seen and the Unseen in Movies",2010-03-23,1,358,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2010-03-23,1,64,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","Rising economics departments and skills",2010-03-23,NA,255,0,1,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Plain speaking",2010-03-23,3,115,0,0,0,0,1,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2010-03-24,1,57,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","U.S. job market bleg",2010-03-24,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","*A Brief History of Liberty*",2010-03-24,NA,49,0,0,0,0,0,0,1,0,0,1,0,0,0
"Tyler Cowen","Views I toy with but do not (yet?) hold",2010-03-24,1,221,0,0,0,0,0,0,1,0,0,0,0,0,0
"Alex Tabarrok","The Slartibartfast Principle",2010-03-24,3,320,0,0,0,0,0,1,0,0,0,0,0,0,0
"Tyler Cowen","Gender risk-aversion, using data from chess",2010-03-24,NA,189,0,0,0,0,0,1,0,0,1,0,0,0,0
"Tyler Cowen","Assorted links",2010-03-25,NA,51,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","Theory of optimal punishment, as applied to Haitian dominoes",2010-03-25,NA,42,1,0,0,0,0,0,0,0,1,0,0,0,0
"Tyler Cowen","Can the Canadian banking model work for the U.S.?",2010-03-25,NA,169,0,0,0,0,0,0,0,1,0,0,0,0,0
"Tyler Cowen","From the comments",2010-03-25,1,87,0,0,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","FCPA as embargo",2010-03-25,NA,284,0,0,0,0,0,0,0,1,0,0,0,0,0
"Tyler Cowen","*The Future History of the Arctic*",2010-03-25,NA,256,1,0,0,0,0,0,1,0,0,1,0,0,0
"Tyler Cowen","Comment posting problem",2010-03-26,NA,71,0,0,0,0,0,0,0,0,0,0,0,0,1
"Alex Tabarrok","Equality Shoes",2010-03-26,NA,33,0,0,0,0,0,0,0,1,1,0,0,0,0
"Tyler Cowen","More assorted links",2010-03-26,NA,37,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","Why aggregate demand stimulation becomes less effective as a recession continues",2010-03-26,NA,269,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2010-03-26,NA,44,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","Auction markets in everything",2010-03-26,NA,181,0,0,0,0,0,0,0,0,0,0,1,0,0
"Tyler Cowen","Review copies waiting in my pile",2010-03-26,NA,135,0,0,0,0,0,0,0,0,0,1,0,0,0
"Alex Tabarrok","Comments are back",2010-03-29,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","The extreme tension in Caplanian thought",2010-03-29,1,270,0,0,0,1,0,0,0,0,0,0,0,0,0
"Tyler Cowen","How mandate penalties will be enforced",2010-03-29,NA,148,0,0,0,0,0,0,0,1,0,0,0,0,0
